date,open,high,low,close,volume
2012-07-03 00:00:00+00:00,8.06,8.119,8.01,8.06,57653700
2012-07-05 00:00:00+00:00,7.82,8.06,7.82,8.029,120162000
2012-07-06 00:00:00+00:00,7.66,7.8,7.65,7.69,116595200
2012-07-09 00:00:00+00:00,7.56,7.7,7.53,7.63,87078300
2012-07-10 00:00:00+00:00,7.48,7.67,7.4,7.65,101758300
2012-07-11 00:00:00+00:00,7.63,7.69,7.45,7.49,128619400
2012-07-12 00:00:00+00:00,7.48,7.55,7.43,7.53,107637000
2012-07-13 00:00:00+00:00,7.82,7.83,7.55,7.56,177154500
2012-07-16 00:00:00+00:00,7.81,7.96,7.77,7.925,109439900
2012-07-17 00:00:00+00:00,7.92,7.93,7.75,7.92,127266800
2012-07-18 00:00:00+00:00,7.53,7.93,7.5,7.88,254341100
2012-07-19 00:00:00+00:00,7.26,7.65,7.12,7.56,260959200
2012-07-20 00:00:00+00:00,7.07,7.21,7.06,7.205,160463000
2012-07-23 00:00:00+00:00,7.09,7.15,6.9,6.94,168638000
2012-07-24 00:00:00+00:00,7.04,7.18,6.97,7.16,138286700
2012-07-25 00:00:00+00:00,7.07,7.161,7.01,7.11,117241300
2012-07-26 00:00:00+00:00,7.17,7.24,7.11,7.22,121121500
2012-07-27 00:00:00+00:00,7.31,7.4,7.14,7.2,146210900
2012-07-30 00:00:00+00:00,7.28,7.38,7.26,7.28,74683800
2012-07-31 00:00:00+00:00,7.34,7.34,7.21,7.28,86093200
2012-08-01 00:00:00+00:00,7.22,7.36,7.21,7.35,97187800
2012-08-02 00:00:00+00:00,7.18,7.26,7.1,7.12,112848000
2012-08-03 00:00:00+00:00,7.43,7.49,7.27,7.3,130250800
2012-08-06 00:00:00+00:00,7.64,7.68,7.44,7.45,112657000
2012-08-07 00:00:00+00:00,7.67,7.85,7.66,7.71,119572200
2012-08-08 00:00:00+00:00,7.67,7.77,7.57,7.58,73353500
2012-08-09 00:00:00+00:00,7.72,7.76,7.67,7.68,59676500
2012-08-10 00:00:00+00:00,7.74,7.76,7.63,7.66,50443800
2012-08-13 00:00:00+00:00,7.72,7.83,7.68,7.72,58341300
2012-08-14 00:00:00+00:00,7.78,7.9,7.74,7.78,104644000
2012-08-15 00:00:00+00:00,7.87,7.87,7.73,7.75,73559200
2012-08-16 00:00:00+00:00,7.93,7.96,7.83,7.89,78181200
2012-08-17 00:00:00+00:00,8,8.119,7.94,7.97,138307600
2012-08-20 00:00:00+00:00,8.15,8.189,7.98,7.98,100276900
2012-08-21 00:00:00+00:00,8.189,8.4,8.16,8.25,190820700
2012-08-22 00:00:00+00:00,8.22,8.32,8.119,8.14,140333800
2012-08-23 00:00:00+00:00,8.15,8.27,8.119,8.22,98866200
2012-08-24 00:00:00+00:00,8.16,8.21,8.029,8.119,88822200
2012-08-27 00:00:00+00:00,8.07,8.2,8.05,8.2,96142100
2012-08-28 00:00:00+00:00,7.96,8.109,7.95,8.039,96280400
2012-08-29 00:00:00+00:00,8,8.1,7.98,7.98,106910900
2012-08-30 00:00:00+00:00,7.91,7.95,7.83,7.95,91900100
2012-08-31 00:00:00+00:00,7.99,8.02,7.88,8,91730500
2012-09-04 00:00:00+00:00,8,8.109,7.95,8,81461800
2012-09-05 00:00:00+00:00,7.95,8.02,7.93,7.99,55769500
2012-09-06 00:00:00+00:00,8.35,8.35,8.029,8.035,200570300
2012-09-07 00:00:00+00:00,8.8,8.8,8.45,8.465,232843000
2012-09-10 00:00:00+00:00,8.58,8.92,8.53,8.835,190045600
2012-09-11 00:00:00+00:00,9.03,9.05,8.58,8.63,201630400
2012-09-12 00:00:00+00:00,8.97,9.19,8.87,9.15,204167100
2012-09-13 00:00:00+00:00,9.4,9.48,8.81,8.89,330759200
2012-09-14 00:00:00+00:00,9.55,9.79,9.45,9.6,329619800
2012-09-17 00:00:00+00:00,9.3,9.49,9.27,9.39,141409300
2012-09-18 00:00:00+00:00,9.23,9.29,9.09,9.16,150503600
2012-09-19 00:00:00+00:00,9.29,9.46,9.26,9.33,126360100
2012-09-20 00:00:00+00:00,9.19,9.25,9.08,9.14,111354300
2012-09-21 00:00:00+00:00,9.11,9.35,9.08,9.35,155865300
2012-09-24 00:00:00+00:00,9.1,9.2,8.95,8.99,113331700
2012-09-25 00:00:00+00:00,8.925,9.21,8.91,9.165,146678000
2012-09-26 00:00:00+00:00,8.815,8.91,8.7,8.855,158640100
2012-09-27 00:00:00+00:00,8.97,9.07,8.899,8.935,119023800
2012-09-28 00:00:00+00:00,8.83,8.93,8.79,8.89,119039200
2012-10-01 00:00:00+00:00,8.96,9.13,8.85,8.87,133194500
2012-10-02 00:00:00+00:00,8.93,9.105,8.88,9.1,109601600
2012-10-03 00:00:00+00:00,9.11,9.12,8.91,8.975,115670100
2012-10-04 00:00:00+00:00,9.41,9.42,9.15,9.2,160486300
2012-10-05 00:00:00+00:00,9.32,9.65,9.23,9.56,204255800
2012-10-08 00:00:00+00:00,9.28,9.38,9.13,9.16,81944200
2012-10-09 00:00:00+00:00,9.21,9.38,9.04,9.325,153036100
2012-10-10 00:00:00+00:00,9.21,9.27,9.06,9.19,110640900
2012-10-11 00:00:00+00:00,9.34,9.42,9.3,9.39,122925800
2012-10-12 00:00:00+00:00,9.12,9.28,9.05,9.16,158562500
2012-10-15 00:00:00+00:00,9.44,9.44,9.16,9.235,154458500
2012-10-16 00:00:00+00:00,9.46,9.6,9.38,9.53,172663600
2012-10-17 00:00:00+00:00,9.44,9.6,9.3,9.42,229733500
2012-10-18 00:00:00+00:00,9.47,9.57,9.37,9.38,149739000
2012-10-19 00:00:00+00:00,9.44,9.55,9.39,9.42,169451300
2012-10-22 00:00:00+00:00,9.55,9.56,9.41,9.47,132617600
2012-10-23 00:00:00+00:00,9.36,9.47,9.28,9.44,160627600
2012-10-24 00:00:00+00:00,9.31,9.49,9.3,9.45,120868300
2012-10-25 00:00:00+00:00,9.24,9.415,9.17,9.365,121778900
2012-10-26 00:00:00+00:00,9.12,9.27,9.047,9.165,124687200
2012-10-31 00:00:00+00:00,9.32,9.35,9.15,9.2,94925500
2012-11-01 00:00:00+00:00,9.74,9.75,9.272,9.34,205700000
2012-11-02 00:00:00+00:00,9.85,9.97,9.77,9.87,220993300
2012-11-05 00:00:00+00:00,9.75,9.925,9.62,9.83,121104400
2012-11-06 00:00:00+00:00,9.94,9.97,9.75,9.825,132533500
2012-11-07 00:00:00+00:00,9.23,9.67,9.22,9.63,286124300
2012-11-08 00:00:00+00:00,9.39,9.6,9.38,9.49,223927000
2012-11-09 00:00:00+00:00,9.43,9.59,9.27,9.295,141093100
2012-11-12 00:00:00+00:00,9.39,9.52,9.38,9.5,68498300
2012-11-13 00:00:00+00:00,9.33,9.55,9.28,9.31,119629700
2012-11-14 00:00:00+00:00,8.99,9.42,8.95,9.38,197392900
2012-11-15 00:00:00+00:00,9.09,9.2,9.02,9.03,144569800
2012-11-16 00:00:00+00:00,9.12,9.21,8.92,9.12,178995000
2012-11-19 00:00:00+00:00,9.49,9.533,9.32,9.36,146244000
2012-11-20 00:00:00+00:00,9.63,9.68,9.42,9.465,150696200
2012-11-21 00:00:00+00:00,9.77,9.78,9.63,9.67,132499300
2012-11-23 00:00:00+00:00,9.9,9.9,9.8,9.835,59048000
2012-11-26 00:00:00+00:00,9.835,9.87,9.75,9.82,99730900
2012-11-27 00:00:00+00:00,9.66,9.95,9.66,9.89,149684000
2012-11-28 00:00:00+00:00,9.76,9.76,9.38,9.56,152946500
2012-11-29 00:00:00+00:00,9.83,9.88,9.76,9.84,125905400
2012-11-30 00:00:00+00:00,9.86,9.87,9.755,9.78,108739700
2012-12-03 00:00:00+00:00,9.8,9.94,9.78,9.93,99872800
2012-12-04 00:00:00+00:00,9.91,9.91,9.77,9.79,144124500
2012-12-05 00:00:00+00:00,10.46,10.56,9.95,9.97,463491000
2012-12-06 00:00:00+00:00,10.455,10.58,10.29,10.51,176607900
2012-12-07 00:00:00+00:00,10.635,10.68,10.48,10.56,192055100
2012-12-10 00:00:00+00:00,10.57,10.63,10.46,10.6,148065200
2012-12-11 00:00:00+00:00,10.51,10.71,10.5,10.64,159121300
2012-12-12 00:00:00+00:00,10.61,10.7,10.51,10.59,166819300
2012-12-13 00:00:00+00:00,10.54,10.66,10.51,10.59,106232100
2012-12-14 00:00:00+00:00,10.58,10.6,10.52,10.545,91707200
2012-12-17 00:00:00+00:00,11,11,10.64,10.645,170087700
2012-12-18 00:00:00+00:00,11.36,11.36,11.05,11.24,255238400
2012-12-19 00:00:00+00:00,11.19,11.49,11.17,11.4,193013700
2012-12-20 00:00:00+00:00,11.52,11.52,11.08,11.1,184449000
2012-12-21 00:00:00+00:00,11.29,11.35,11.12,11.2,244892300
2012-12-24 00:00:00+00:00,11.25,11.29,11.21,11.27,50657100
2012-12-26 00:00:00+00:00,11.54,11.63,11.27,11.29,146097900
2012-12-27 00:00:00+00:00,11.47,11.69,11.23,11.66,210411400
2012-12-28 00:00:00+00:00,11.36,11.49,11.27,11.32,131872200
2012-12-31 00:00:00+00:00,11.61,11.65,11.3,11.37,170837500
2013-01-02 00:00:00+00:00,12.03,12.15,11.9,12.05,236021400
2013-01-03 00:00:00+00:00,11.96,12.05,11.88,12.01,157149700
2013-01-04 00:00:00+00:00,12.11,12.11,11.93,11.97,132601900
2013-01-07 00:00:00+00:00,12.09,12.2,12,12.15,201403500
2013-01-08 00:00:00+00:00,11.98,12.1,11.89,12.09,168461100
2013-01-09 00:00:00+00:00,11.43,12,11.33,11.87,335692000
2013-01-10 00:00:00+00:00,11.78,11.81,11.54,11.61,199964900
2013-01-11 00:00:00+00:00,11.63,11.72,11.51,11.7,146136700
2013-01-14 00:00:00+00:00,11.47,11.63,11.38,11.61,110032900
2013-01-15 00:00:00+00:00,11.55,11.62,11.3,11.38,126058300
2013-01-16 00:00:00+00:00,11.78,11.79,11.47,11.58,164579300
2013-01-17 00:00:00+00:00,11.28,11.7,11.17,11.69,323622200
2013-01-18 00:00:00+00:00,11.14,11.33,11.02,11.26,179971800
2013-01-22 00:00:00+00:00,11.35,11.36,11.09,11.12,137242700
2013-01-23 00:00:00+00:00,11.42,11.44,11.23,11.38,121638200
2013-01-24 00:00:00+00:00,11.53,11.67,11.42,11.45,127870800
2013-01-25 00:00:00+00:00,11.62,11.72,11.51,11.69,100171600
2013-01-28 00:00:00+00:00,11.48,11.67,11.43,11.64,91304200
2013-01-29 00:00:00+00:00,11.49,11.58,11.4,11.42,96824100
2013-01-30 00:00:00+00:00,11.38,11.54,11.35,11.49,89130200
2013-01-31 00:00:00+00:00,11.32,11.36,11.22,11.32,97024700
2013-02-01 00:00:00+00:00,11.71,11.73,11.37,11.41,161141300
2013-02-04 00:00:00+00:00,11.48,11.69,11.46,11.58,139733000
2013-02-05 00:00:00+00:00,11.88,11.98,11.56,11.59,187785900
2013-02-06 00:00:00+00:00,11.93,11.97,11.73,11.73,173626800
2013-02-07 00:00:00+00:00,11.84,11.98,11.73,11.97,173209900
2013-02-08 00:00:00+00:00,11.76,11.9,11.72,11.86,145321100
2013-02-11 00:00:00+00:00,11.86,11.9,11.67,11.73,103510800
2013-02-12 00:00:00+00:00,12.245,12.34,11.78,11.87,232173900
2013-02-13 00:00:00+00:00,12.17,12.42,12.05,12.35,192742500
2013-02-14 00:00:00+00:00,12.13,12.27,12.07,12.09,144104800
2013-02-15 00:00:00+00:00,12.03,12.21,11.97,12.205,158242700
2013-02-19 00:00:00+00:00,12.19,12.31,12.06,12.1,170783400
2013-02-20 00:00:00+00:00,11.8,12.29,11.75,12.18,193466400
2013-02-21 00:00:00+00:00,11.42,11.73,11.35,11.725,235532400
2013-02-22 00:00:00+00:00,11.44,11.635,11.26,11.62,179268200
2013-02-25 00:00:00+00:00,11.03,11.61,10.98,11.6,206893900
2013-02-26 00:00:00+00:00,11.13,11.22,11.03,11.12,173039600
2013-02-27 00:00:00+00:00,11.3,11.36,11.1,11.15,147145400
2013-02-28 00:00:00+00:00,11.23,11.37,11.195,11.325,143546700
2013-03-01 00:00:00+00:00,11.34,11.55,11.02,11.13,189050700
2013-03-04 00:00:00+00:00,11.41,11.45,11.22,11.27,116436000
2013-03-05 00:00:00+00:00,11.55,11.709,11.53,11.56,135869700
2013-03-06 00:00:00+00:00,11.92,12.02,11.76,11.77,182557500
2013-03-07 00:00:00+00:00,12.26,12.28,11.98,12,212403800
2013-03-08 00:00:00+00:00,12.07,12.44,12.02,12.42,209777100
2013-03-11 00:00:00+00:00,12.15,12.22,12.02,12.08,106427800
2013-03-12 00:00:00+00:00,12.01,12.18,11.91,12.11,128134700
2013-03-13 00:00:00+00:00,12.06,12.11,11.98,12.04,86216800
2013-03-14 00:00:00+00:00,12.11,12.19,12.1,12.12,115440000
2013-03-15 00:00:00+00:00,12.57,12.66,12.35,12.52,319019100
2013-03-18 00:00:00+00:00,12.56,12.68,12.26,12.29,189783300
2013-03-19 00:00:00+00:00,12.71,12.94,12.59,12.79,242939600
2013-03-20 00:00:00+00:00,12.78,12.89,12.71,12.785,219121700
2013-03-21 00:00:00+00:00,12.57,12.84,12.55,12.71,154529400
2013-03-22 00:00:00+00:00,12.56,12.67,12.48,12.62,101974400
2013-03-25 00:00:00+00:00,12.4,12.72,12.32,12.68,154320200
2013-03-26 00:00:00+00:00,12.28,12.5,12.15,12.45,135654700
2013-03-27 00:00:00+00:00,12.23,12.28,12.12,12.14,107177200
2013-03-28 00:00:00+00:00,12.18,12.28,12.11,12.24,92013900
2013-04-01 00:00:00+00:00,12.15,12.28,12.1,12.15,86281600
2013-04-02 00:00:00+00:00,12.15,12.245,12.14,12.24,102626000
2013-04-03 00:00:00+00:00,11.81,12.14,11.72,12.115,199765800
2013-04-04 00:00:00+00:00,11.94,11.99,11.72,11.81,117831400
2013-04-05 00:00:00+00:00,11.97,12.01,11.64,11.67,141061900
2013-04-08 00:00:00+00:00,12.21,12.21,11.91,12,101419200
2013-04-09 00:00:00+00:00,12.25,12.35,12.21,12.25,132365800
2013-04-10 00:00:00+00:00,12.32,12.4,12.26,12.31,105853900
2013-04-11 00:00:00+00:00,12.27,12.33,12.16,12.31,100241900
2013-04-12 00:00:00+00:00,12.17,12.25,12.07,12.145,88191700
2013-04-15 00:00:00+00:00,11.98,12.32,11.97,12.19,176504300
2013-04-16 00:00:00+00:00,12.28,12.36,12.08,12.21,147641900
2013-04-17 00:00:00+00:00,11.7,12.02,11.45,11.91,335408600
2013-04-18 00:00:00+00:00,11.44,11.65,11.23,11.61,220290500
2013-04-19 00:00:00+00:00,11.66,11.69,11.43,11.56,119792000
2013-04-22 00:00:00+00:00,11.72,11.75,11.57,11.68,88532300
2013-04-23 00:00:00+00:00,12.07,12.16,11.9,11.92,176816000
2013-04-24 00:00:00+00:00,12.31,12.37,12.12,12.135,120624900
2013-04-25 00:00:00+00:00,12.44,12.54,12.36,12.39,118694600
2013-04-26 00:00:00+00:00,12.42,12.46,12.29,12.34,83093200
2013-04-29 00:00:00+00:00,12.38,12.48,12.37,12.45,65432400
2013-04-30 00:00:00+00:00,12.31,12.4,12.2,12.39,89362100
2013-05-01 00:00:00+00:00,12.14,12.27,12.08,12.2,88417800
2013-05-02 00:00:00+00:00,12.19,12.21,12.05,12.17,76530500
2013-05-03 00:00:00+00:00,12.24,12.41,12.205,12.36,94322600
2013-05-06 00:00:00+00:00,12.88,12.89,12.36,12.39,265062800
2013-05-07 00:00:00+00:00,12.9,13.11,12.76,12.92,218248100
2013-05-08 00:00:00+00:00,13.02,13.18,12.84,12.85,149755400
2013-05-09 00:00:00+00:00,12.91,13.06,12.87,13.05,112952300
2013-05-10 00:00:00+00:00,13.02,13.04,12.89,12.94,87625100
2013-05-13 00:00:00+00:00,12.98,13.1,12.95,12.98,94295600
2013-05-14 00:00:00+00:00,13.34,13.36,13.02,13.04,154128100
2013-05-15 00:00:00+00:00,13.44,13.55,13.29,13.29,139728300
2013-05-16 00:00:00+00:00,13.36,13.55,13.32,13.41,117977000
2013-05-17 00:00:00+00:00,13.43,13.52,13.39,13.5,107335600
2013-05-20 00:00:00+00:00,13.51,13.6,13.39,13.39,88941700
2013-05-21 00:00:00+00:00,13.44,13.56,13.36,13.525,111810300
2013-05-22 00:00:00+00:00,13.31,13.73,13.17,13.485,174531500
2013-05-23 00:00:00+00:00,13.21,13.42,12.82,12.93,190522000
2013-05-24 00:00:00+00:00,13.24,13.26,13.12,13.17,83452600
2013-05-28 00:00:00+00:00,13.35,13.51,13.31,13.49,133553000
2013-05-29 00:00:00+00:00,13.48,13.555,13.27,13.31,126397300
2013-05-30 00:00:00+00:00,13.83,13.93,13.43,13.5,153383400
2013-05-31 00:00:00+00:00,13.66,13.99,13.652,13.91,160176100
2013-06-03 00:00:00+00:00,13.55,13.73,13.21,13.69,197168200
2013-06-04 00:00:00+00:00,13.36,13.67,13.31,13.51,130055400
2013-06-05 00:00:00+00:00,13.09,13.45,12.97,13.285,185778900
2013-06-06 00:00:00+00:00,13.2,13.24,12.85,13.075,142361900
2013-06-07 00:00:00+00:00,13.38,13.39,13.15,13.33,121057300
2013-06-10 00:00:00+00:00,13.3,13.55,13.26,13.49,104648500
2013-06-11 00:00:00+00:00,13.12,13.28,13.07,13.11,106369100
2013-06-12 00:00:00+00:00,13.06,13.25,12.97,13.24,117289400
2013-06-13 00:00:00+00:00,13.21,13.26,12.97,13,103636400
2013-06-14 00:00:00+00:00,13.07,13.24,13.03,13.23,101380700
2013-06-17 00:00:00+00:00,13.21,13.262,13.13,13.17,115441500
2013-06-18 00:00:00+00:00,13.27,13.34,13.2,13.215,67257600
2013-06-19 00:00:00+00:00,13.19,13.4,13.17,13.285,103850000
2013-06-20 00:00:00+00:00,12.89,13.14,12.8,13.08,185741100
2013-06-21 00:00:00+00:00,12.69,13,12.39,12.99,196004700
2013-06-24 00:00:00+00:00,12.3,12.45,12.13,12.4,159762500
2013-06-25 00:00:00+00:00,12.67,12.77,12.43,12.61,132844500
2013-06-26 00:00:00+00:00,12.76,12.853,12.68,12.84,105282000
2013-06-27 00:00:00+00:00,13.01,13.03,12.78,12.84,124616300
2013-06-28 00:00:00+00:00,12.86,13,12.84,12.97,90297100
2013-07-01 00:00:00+00:00,12.93,13.1,12.92,12.95,83146300
2013-07-02 00:00:00+00:00,12.9,13.1,12.8,12.95,83708600
2013-07-03 00:00:00+00:00,12.83,12.84,12.73,12.82,37971700
2013-07-05 00:00:00+00:00,13.06,13.08,12.91,12.99,80758500
2013-07-08 00:00:00+00:00,13.28,13.37,13.08,13.11,107441200
2013-07-09 00:00:00+00:00,13.53,13.53,13.25,13.37,106067300
2013-07-10 00:00:00+00:00,13.37,13.53,13.31,13.51,104353400
2013-07-11 00:00:00+00:00,13.51,13.58,13.33,13.54,93756500
2013-07-12 00:00:00+00:00,13.78,13.8,13.47,13.54,123958400
2013-07-15 00:00:00+00:00,13.88,13.94,13.76,13.93,90765200
2013-07-16 00:00:00+00:00,13.92,14.02,13.77,13.93,146041900
2013-07-17 00:00:00+00:00,14.31,14.44,14.04,14.055,249674500
2013-07-18 00:00:00+00:00,14.76,14.85,14.4,14.4,221796400
2013-07-19 00:00:00+00:00,14.75,14.76,14.6,14.76,136196600
2013-07-22 00:00:00+00:00,14.92,14.99,14.65,14.74,112416800
2013-07-23 00:00:00+00:00,14.94,15.03,14.86,14.98,113736000
2013-07-24 00:00:00+00:00,14.71,15,14.68,15,117771100
2013-07-25 00:00:00+00:00,14.83,14.85,14.54,14.62,89243300
2013-07-26 00:00:00+00:00,14.73,14.76,14.62,14.7,73777800
2013-07-29 00:00:00+00:00,14.52,14.7,14.45,14.65,88616700
2013-07-30 00:00:00+00:00,14.52,14.63,14.46,14.58,71675200
2013-07-31 00:00:00+00:00,14.6,14.85,14.57,14.58,128182500
2013-08-01 00:00:00+00:00,14.95,14.97,14.82,14.845,108554200
2013-08-02 00:00:00+00:00,14.84,14.91,14.78,14.88,83367400
2013-08-05 00:00:00+00:00,14.8,14.84,14.7,14.77,61711900
2013-08-06 00:00:00+00:00,14.64,14.76,14.63,14.74,84249800
2013-08-07 00:00:00+00:00,14.53,14.57,14.25,14.43,128693600
2013-08-08 00:00:00+00:00,14.61,14.7,14.44,14.675,88544100
2013-08-09 00:00:00+00:00,14.45,14.61,14.4,14.56,72897900
2013-08-12 00:00:00+00:00,14.41,14.47,14.32,14.355,60867500
2013-08-13 00:00:00+00:00,14.51,14.62,14.33,14.47,75777900
2013-08-14 00:00:00+00:00,14.6,14.75,14.54,14.55,78553700
2013-08-15 00:00:00+00:00,14.32,14.47,14.31,14.46,99238900
2013-08-16 00:00:00+00:00,14.42,14.47,14.21,14.29,104959000
2013-08-19 00:00:00+00:00,14.15,14.38,14.13,14.37,98384600
2013-08-20 00:00:00+00:00,14.29,14.38,13.98,14.18,114332500
2013-08-21 00:00:00+00:00,14.34,14.48,14.2,14.26,91680600
2013-08-22 00:00:00+00:00,14.57,14.6,14.4,14.47,76348300
2013-08-23 00:00:00+00:00,14.57,14.69,14.51,14.59,67699200
2013-08-26 00:00:00+00:00,14.49,14.7,14.49,14.53,68938900
2013-08-27 00:00:00+00:00,14.11,14.41,14.1,14.26,122534200
2013-08-28 00:00:00+00:00,14.12,14.25,13.99,14.07,96473600
2013-08-29 00:00:00+00:00,14.17,14.3,14.12,14.14,76691500
2013-08-30 00:00:00+00:00,14.12,14.25,14.07,14.23,73233400
2013-09-03 00:00:00+00:00,14.25,14.38,14.18,14.3,74628700
2013-09-04 00:00:00+00:00,14.32,14.4,14.205,14.215,71132500
2013-09-05 00:00:00+00:00,14.37,14.55,14.36,14.41,71229200
2013-09-06 00:00:00+00:00,14.36,14.5,14.27,14.47,75513100
2013-09-09 00:00:00+00:00,14.48,14.49,14.37,14.41,53447300
2013-09-10 00:00:00+00:00,14.61,14.69,14.52,14.52,93180300
2013-09-11 00:00:00+00:00,14.65,14.68,14.52,14.56,81098900
2013-09-12 00:00:00+00:00,14.48,14.68,14.46,14.65,63355900
2013-09-13 00:00:00+00:00,14.49,14.55,14.45,14.46,56793400
2013-09-16 00:00:00+00:00,14.53,14.68,14.53,14.61,65276500
2013-09-17 00:00:00+00:00,14.55,14.62,14.4,14.53,73686100
2013-09-18 00:00:00+00:00,14.715,14.82,14.49,14.53,127092600
2013-09-19 00:00:00+00:00,14.61,14.83,14.58,14.8,79710700
2013-09-20 00:00:00+00:00,14.44,14.66,14.44,14.655,145174800
2013-09-23 00:00:00+00:00,14.14,14.325,14.09,14.31,127283100
2013-09-24 00:00:00+00:00,14.09,14.25,14.01,14.18,96912800
2013-09-25 00:00:00+00:00,14.14,14.24,14.03,14.12,86546100
2013-09-26 00:00:00+00:00,14.08,14.22,13.98,14.19,89352900
2013-09-27 00:00:00+00:00,13.9,14.03,13.88,13.99,79156000
2013-09-30 00:00:00+00:00,13.8,13.93,13.6,13.685,104439900
2013-10-01 00:00:00+00:00,13.9,13.92,13.81,13.85,57631000
2013-10-02 00:00:00+00:00,14.06,14.1,13.79,13.81,89186300
2013-10-03 00:00:00+00:00,14,14.1,13.83,14.07,95269000
2013-10-04 00:00:00+00:00,14.05,14.08,13.96,14.02,63495400
2013-10-07 00:00:00+00:00,13.81,13.95,13.8,13.91,64822700
2013-10-08 00:00:00+00:00,13.69,13.9,13.68,13.83,92746200
2013-10-09 00:00:00+00:00,13.84,13.93,13.69,13.72,96012800
2013-10-10 00:00:00+00:00,14.23,14.25,14.01,14.03,102305800
2013-10-11 00:00:00+00:00,14.19,14.28,14.11,14.24,83422000
2013-10-14 00:00:00+00:00,14.35,14.39,14.05,14.06,78367500
2013-10-15 00:00:00+00:00,14.24,14.43,14.21,14.39,102099300
2013-10-16 00:00:00+00:00,14.56,14.61,14.315,14.32,153481000
2013-10-17 00:00:00+00:00,14.66,14.66,14.41,14.445,94090800
2013-10-18 00:00:00+00:00,14.63,14.72,14.53,14.68,96986400
2013-10-21 00:00:00+00:00,14.52,14.59,14.47,14.53,91280600
2013-10-22 00:00:00+00:00,14.52,14.63,14.45,14.55,102836000
2013-10-23 00:00:00+00:00,14.21,14.48,14.17,14.45,108529700
2013-10-24 00:00:00+00:00,14.17,14.2,14.07,14.12,92566100
2013-10-25 00:00:00+00:00,14.26,14.27,14.14,14.15,58592400
2013-10-28 00:00:00+00:00,14.23,14.32,14.21,14.29,62328000
2013-10-29 00:00:00+00:00,14.15,14.29,14.06,14.26,79563100
2013-10-30 00:00:00+00:00,14.17,14.29,14.15,14.19,76624200
2013-10-31 00:00:00+00:00,13.97,14.16,13.96,14.135,105713400
2013-11-01 00:00:00+00:00,14.02,14.1,13.96,13.995,75610400
2013-11-04 00:00:00+00:00,14.04,14.12,14,14.09,53063200
2013-11-05 00:00:00+00:00,13.93,14.02,13.9,13.99,71809700
2013-11-06 00:00:00+00:00,13.96,14.02,13.91,13.99,66712900
2013-11-07 00:00:00+00:00,13.8,14.03,13.8,14,80775000
2013-11-08 00:00:00+00:00,14.32,14.32,13.835,13.86,158227300
2013-11-11 00:00:00+00:00,14.4,14.42,14.24,14.27,66357400
2013-11-12 00:00:00+00:00,14.32,14.46,14.26,14.33,69498300
2013-11-13 00:00:00+00:00,14.64,14.64,14.2,14.255,128018500
2013-11-14 00:00:00+00:00,14.795,14.82,14.61,14.675,128999400
2013-11-15 00:00:00+00:00,14.92,14.95,14.77,14.79,105475300
2013-11-18 00:00:00+00:00,14.92,15.17,14.86,14.975,145554400
2013-11-19 00:00:00+00:00,15.2,15.3,14.97,14.975,161505600
2013-11-20 00:00:00+00:00,15.14,15.27,15.08,15.25,107174900
2013-11-21 00:00:00+00:00,15.59,15.6,15.2,15.22,142053600
2013-11-22 00:00:00+00:00,15.64,15.787,15.6,15.695,110331100
2013-11-25 00:00:00+00:00,15.81,15.98,15.66,15.67,153765500
2013-11-26 00:00:00+00:00,15.88,15.97,15.81,15.835,114833700
2013-11-27 00:00:00+00:00,15.83,15.94,15.76,15.87,75503600
2013-11-29 00:00:00+00:00,15.82,15.92,15.79,15.835,44288400
2013-12-02 00:00:00+00:00,15.73,15.97,15.7,15.84,92987400
2013-12-03 00:00:00+00:00,15.54,15.79,15.39,15.64,106450300
2013-12-04 00:00:00+00:00,15.63,15.73,15.36,15.39,96678100
2013-12-05 00:00:00+00:00,15.43,15.64,15.36,15.61,95230500
2013-12-06 00:00:00+00:00,15.56,15.72,15.46,15.61,92203100
2013-12-09 00:00:00+00:00,15.58,15.67,15.56,15.62,50167200
2013-12-10 00:00:00+00:00,15.56,15.675,15.51,15.52,67486300
2013-12-11 00:00:00+00:00,15.25,15.55,15.18,15.55,117565000
2013-12-12 00:00:00+00:00,15.25,15.35,15.12,15.26,76113900
2013-12-13 00:00:00+00:00,15.18,15.33,15.13,15.275,61575600
2013-12-16 00:00:00+00:00,15.24,15.34,15.2,15.22,71467000
2013-12-17 00:00:00+00:00,15.18,15.295,15.14,15.24,74247300
2013-12-18 00:00:00+00:00,15.69,15.71,15.06,15.28,152929300
2013-12-19 00:00:00+00:00,15.75,15.79,15.6,15.66,97776100
2013-12-20 00:00:00+00:00,15.6,15.87,15.6,15.75,131956000
2013-12-23 00:00:00+00:00,15.69,15.79,15.69,15.72,52565800
2013-12-24 00:00:00+00:00,15.7,15.75,15.67,15.72,21770400
2013-12-26 00:00:00+00:00,15.65,15.75,15.64,15.735,48803600
2013-12-27 00:00:00+00:00,15.67,15.7,15.58,15.67,40049300
2013-12-30 00:00:00+00:00,15.54,15.69,15.52,15.64,56218800
2013-12-31 00:00:00+00:00,15.57,15.615,15.51,15.6,57188900
2014-01-02 00:00:00+00:00,16.1,16.16,15.68,15.69,148709900
2014-01-03 00:00:00+00:00,16.41,16.5,16.23,16.27,129921800
2014-01-06 00:00:00+00:00,16.66,16.73,16.56,16.625,114431300
